text,sentiment
The electrical system was checked for issues and the team handled it well.,1
The walls was patched and reinforced,2
"Last week, The rusty fireplace was updated with new materials and it was documented.",2
"According to the contractor, The advanced porch was evaluated by a contractor",1
The carpet was updated with new materials which was surprising.,2
"Last week, The dirty HVAC unit is damaged and getting worse",0
"Recently, The dishwasher was repaired today which improved the home value.",2
The carpet was noted in the report and everything went smoothly.,1
The backyard is broken and the team handled it well.,0
"During the inspection, The solar panels was photographed for records and it caused some delays.",1
The dishwasher was reviewed during the walkthrough,1
The modern water heater is part of the main structure,1
The tile was inspected and it cost a lot.,1
The kitchen is warped from water damage,0
"Recently, The electrical system is rusting and deteriorating",0
"Last week, The water softener is part of the main structure and it cost a lot.",1
The worn tile was checked for issues which improved the home value.,1
"According to the contractor, The attic insulation is original to the house and the homeowner approved it.",1
"This morning, The advanced water softener is scheduled for maintenance",1
The driveway is rusting and deteriorating,0
"Recently, The new fireplace was rebuilt and looks great",2
"Yesterday, The functional shower is located in the basement and the team handled it well.",1
"Recently, The oven was improved significantly and it was documented.",2
"During the inspection, The old dishwasher is located in the basement",1
"During the inspection, The basic deck is unsafe to use",0
The old deck stopped working,0
The sprinkler system was checked for issues,1
"According to the contractor, The walls is older but functional",1
"According to the contractor, The porch was rebuilt and looks great",2
"During the inspection, The electrical system was reviewed during the walkthrough",1
"This morning, The flooring was improved significantly",2
"This morning, The solar panels was restored successfully",2
The oven was checked for issues,1
"This morning, The patio is cracked and unstable",0
The advanced porch was remodeled beautifully,2
"Last week, The porch is in terrible condition and everything went smoothly.",0
"During the inspection, The tile is in terrible condition but more work may be needed.",0
The roof stopped working,0
The light attic insulation stopped working and it caused some delays.,0
The fireplace is made of standard materials,1
The roof was cleaned and repaired and the homeowner approved it.,2
The roof is older but functional and the team handled it well.,1
The chimney is made of standard materials,1
The bathroom has serious issues,0
The electrical system was restored successfully but more work may be needed.,2
The basic patio is broken,0
"In the report, The attic insulation is original to the house",1
"During the inspection, The new siding was reviewed during the walkthrough",1
"Yesterday, A brand new chimney was installed",2
The shower was serviced and now runs smoothly,2
"This morning, The modern water line was photographed for records",1
"In the report, The air ducts was fixed by a contractor",2
"According to the contractor, The advanced fridge was noted in the report",1
"According to the contractor, The electrical system is in terrible condition and the homeowner approved it.",0
The new foundation was updated with new materials and the team handled it well.,2
The heavy shower was evaluated by a contractor,1
"This morning, The carpet was serviced and now runs smoothly which improved the home value.",2
"Recently, The basement was rebuilt and looks great",2
The basic attic insulation was fixed by a contractor,2
